source_id,relation,target_id
u369788077,following,u435331179
u377766775,following,u39155029
u17264476,following,u2253654474
u783792992,following,u165944767
u30378270,following,u84653850
u1243560408025198593,following,u130557513
u947924373029171200,following,u41814169
u626131422,following,u819265555832143872
u626131422,following,u810590628727914496
u65375759,following,u268476335
u17866318,followers,u21148293
u1081222837459996672,following,u56413858
u11347122,following,u120180668
u617602505,following,u16244449
u2591320394,following,u104198706
u34713362,following,u3108351
u108977933,following,u16129920
u16012783,following,u14246001
u100588178,following,u40255499
u71294756,following,u19914257
u783792992,following,u45573874
u755835576,following,u367873443
u73238146,following,u1323730225067339784
u970716252179136514,following,u2975091705
u2545759886,following,u248884036
u617602505,following,u60783724
u3948308435,following,u4282171
u15675138,following,u816652616625168388
u63614947,following,u617602505
u15675138,following,u28049266
u14834340,following,u2223157392
u56413858,following,u111400999
u15976697,following,u1573472503
u245424983,following,u121489431
u1243560408025198593,following,u97474887
u2884771,following,u22162854
u18686907,following,u889745082
u29458079,following,u142339174
u130496027,following,u61371461
u30364057,following,u8953122
u2922928743,following,u3375809956
u250188760,following,u877403265683656704
u11178672,following,u2521469449
u4303298356,following,u759251
u818282957618216960,following,u278161123
u784890784273215488,following,u4269393803
u48511236,following,u460470940
u567192377,following,u2615581908
u783792992,following,u1323730225067339784
u208155240,following,u19346439
u783792992,following,u1055730738
u70435999,following,u15859912
u19682187,following,u14868145
u11178672,following,u2783231383
u216881337,following,u47739450
u626131422,followers,u14930580
u369788077,following,u225265639
u208155240,following,u16973333
u133880286,following,u841489249157468161
u18686907,following,u16353245
u43963249,following,u18949452
u22429979,following,u76133715
u208155240,following,u14662354
u205392468,following,u51241574
u20479813,following,u14511951
u15764644,following,u14377605
u28657802,following,u798973032362606600
u3108351,following,u224180296
u71294756,following,u55334133
u158414847,following,u22203756
u3093242123,following,u281610530
u71294756,following,u212674482
u2577886615,following,u455937214
u17866318,following,u1323730225067339784
u15764644,following,u148529707
u18949452,following,u21982720
u25203361,following,u1120698997327294464
u18686907,following,u469509327
u70435999,following,u148529707
u30378270,following,u322603418
u158414847,following,u27782837
u970716252179136514,following,u1029094268542099457
u813286,following,u820378690920058880
u132346487,following,u39313353
u11178672,following,u815769588340236289
u14772775,following,u1686270312
u14293310,following,u15976697
u14647570,following,u593289567
u110326494,following,u16378486
u29458079,following,u1196441152486072320
u784890784273215488,following,u1192160073897988096
u43300047,following,u39000115
u521747968,following,u215501778
u886749256807100416,following,u455824771
u30364057,following,u281713116
u4765364386,following,u96502351
u22429979,following,u14931637
u886749256807100416,following,u1136367429016260610
u108977933,following,u2155641480
u21862217,following,u18856867
u818282957618216960,following,u171171584
u70435999,following,u2459644405
u30364057,following,u125453969
u617602505,following,u272572385
u14642495,following,u34556109
u1243560408025198593,following,u1045110787
u755835576,following,u2329492448
u14834340,following,u102594136
u1394399438,following,u30043148
u19539716,following,u17169320
u26703365,following,u324703658
u28657802,following,u17870903
u783792992,following,u516880804
u1055907624,following,u815733290955112448
u626131422,following,u15426911
u71294756,following,u1320656142
u55334133,following,u1106501
u102594136,following,u3195354943
u18686907,following,u808108063
u208155240,following,u6708952
u3948308435,following,u732022833761689600
u592730371,following,u2611940521
u970716252179136514,following,u21059255
u878247600096509952,following,u205622130
u130496027,following,u2922928743
u784890784273215488,following,u1298372735383605249
u2591320394,followers,u1214739329211232261
u19539716,following,u26642006
u762024240,following,u2388042907
u21114659,following,u17469289
u216881337,following,u41207697
u3108351,following,u76545283
u4041824789,following,u27995424
u1044241,following,u98471035
u18686907,following,u402888514
u21862217,following,u14642495
u110326494,following,u24745957
u722528529716383744,following,u632704303
u71294756,following,u17469289
u71294756,following,u104914594
u377766775,following,u1001285146392383489
u1055907624,following,u2303751216
u961231092,following,u953924228306305024
u56413858,following,u16193222
u48511236,following,u47379354
u108977933,followers,u33221250
u250188760,following,u52495092
u110326494,following,u31013444
u759251,following,u18686907
u177564016,following,u1257667158
u18831926,following,u15143478
u30378270,following,u286303032
u17004618,following,u17392219
u521747968,following,u1634248890
u102594136,following,u16753407
u1055907624,following,u32135704
u970716252179136514,following,u1053236226
u18686907,following,u325001316
u1630896181,following,u192970470
u1055907624,following,u1713118033
u133663801,following,u21313364
u43963249,following,u1055907624
u26792275,following,u15279429
u73238146,following,u33530012
u216881337,following,u14293310
u784890784273215488,following,u20690398
u15143478,following,u524545961
u56413858,following,u46681100
u14642495,following,u284265377
u110326494,following,u219141142
u931681289614385158,following,u255040592
u43963249,following,u2467791
u30364057,following,u786309892990574592
u20479813,following,u26642006
u17004618,following,u248884036
u755835576,following,u2836421
u878247600096509952,following,u975200486
u970716252179136514,following,u16017475
u216881337,following,u23232204
u14293310,following,u9300262
u369788077,following,u57371662
u30354991,following,u5741722
u177564016,following,u25202268
u14647570,following,u3108351
u17004618,following,u31013444
u43300047,following,u45607805
u18686907,following,u1051396218
u18831926,following,u23865382
u762024240,following,u19658895
u15862891,following,u39416218
u755835576,following,u15939771
u17264476,following,u1221242033530195970
u1243560408025198593,following,u132496568
u208155240,following,u14335880
u30364057,following,u216065430
u755835576,following,u3024075586
u26703365,following,u15458277
u1243560408025198593,following,u338787319
u730520573701443584,following,u2436389418
u970716252179136514,following,u249787913
u43963249,following,u45511031
u19682187,following,u29201047
u3093242123,following,u556151596
u34713362,following,u56413858
u228474571,following,u237477771
u818282957618216960,following,u415581517
u521747968,following,u435232010
u4303298356,following,u138203134
u130496027,following,u212657985
u130496027,following,u4218742998
u177564016,following,u20118767
u357606935,following,u73238146
u15675138,following,u1173978070535024642
u970716252179136514,following,u73303753
u100588178,following,u21522338
u567192377,following,u32871086
u43300047,following,u31108138
u722528529716383744,following,u14559721
u4041824789,following,u878247600096509952
u1081222837459996672,following,u34713362
u521747968,following,u45450562
u20479813,following,u13524182
u25203361,following,u953924228306305024
u17004618,following,u2352629311
u14293310,following,u2347049341
u14772775,following,u449588356
u1716121,following,u842550390818201600
u14772775,following,u113064158
u28657802,following,u2176138431
u14772775,following,u95463107
u43300047,following,u161801527
u130496027,following,u887910415606267904
u130496027,following,u872143958847045632
u158414847,following,u16017475
u4041824789,following,u215885760
u784890784273215488,following,u1087073882220064768
u229125893,following,u14075928
u592730371,following,u137472360
u43963249,following,u246088673
u26703365,following,u701725963
u1055907624,following,u1880674038
u55334133,following,u40353407
u17264476,following,u31565351
u2427885031,following,u435232010
u110326494,following,u61371461
u15675138,following,u1334164871420796928
u15675138,following,u1344356576786866176
u19682187,following,u16326882
u7426632,followers,u1328417102819188746
u377766775,following,u14619527
u17004618,following,u48144950
u626131422,following,u2783231383
u16076032,following,u16170253
u208155240,following,u18686907
u2922928743,following,u910492003359760384
u1055907624,following,u31013444
u1243560408025198593,following,u14521926
u369788077,following,u14790524
u21862217,followers,u2998864022
u15458694,following,u11866582
u26792275,following,u51241574
u21114659,following,u18646108
u4765364386,following,u5820642
u55334133,following,u93069110
u34868965,following,u155581583
u22429979,following,u1146329871418843136
u150151712,following,u14582087
u3948308435,following,u15143478
u30364057,following,u138203134
u15675138,following,u38936142
u18686907,following,u1543986138
u931681289614385158,following,u431777800
u29458079,following,u620571475
u886749256807100416,following,u19899980
u521747968,following,u24745957
u783792992,following,u25387735
u15143478,following,u939091
u30364057,following,u29753405
u16012783,following,u18950712
u18949452,following,u16139649
u216881337,following,u21316253
u216881337,following,u49842959
u130496027,following,u783792992
u970716252179136514,following,u1051127714
u20479813,following,u15859912
u759251,following,u28049266
u2922928743,following,u324703658
u1243560408025198593,following,u58529612
u228474571,following,u138203134
u25203361,following,u1244795359097958401
u25203361,following,u1265761679947771905
u970716252179136514,following,u231510077
u369788077,following,u88223320
u2427885031,followers,u2962868158
u28657802,following,u382685028
u39416218,following,u71627462
u19682187,following,u815733290955112448
u2427885031,following,u1080587263132733442
u100588178,following,u16948493
u21862217,following,u2877956828
u3948308435,following,u20690398
u1055907624,following,u51547100
u2427885031,following,u1250667348
u820354372827758592,following,u15952856
u14834340,following,u20815668
u357606935,following,u14377605
u28785486,following,u69181624
u4765364386,following,u60919240
u55334133,following,u1066773270773547008
u34868965,following,u1398479138
u2545759886,following,u128219555
u150151712,following,u601148365
u1243560408025198593,following,u31013444
u16012783,following,u41634520
u880412538625810432,following,u813286
u755835576,following,u46822887
u26703365,following,u16162149
u15764644,following,u995193054
u2427885031,following,u28049266
u939091,following,u1323730225067339784
u250188760,following,u17494010
u16076032,following,u38271276
u2884771,following,u5402612
u1630896181,following,u612473
u15458694,following,u7768402
u947924373029171200,following,u1688
u626131422,following,u263473924
u73238146,following,u16006592
u2922928743,following,u435331179
u784890784273215488,following,u19847765
u369788077,following,u2573480784
u567192377,following,u183770461
u369788077,following,u372536101
u38647512,following,u3108351
u818282957618216960,following,u881974187589603328
u14834340,following,u263473924
u245424983,following,u24165761
u250188760,following,u25728193
u21862217,following,u16964008
u1243560408025198593,following,u18533219
u26703365,following,u32186559
u18949452,following,u16184358
u177564016,following,u321954654
u1243560408025198593,following,u17813513
u150151712,following,u619050616
u807095,following,u39245720
u2884771,following,u970207298
u19682187,following,u2977083957
u228474571,following,u118245138
u820354372827758592,following,u825713234
u961231092,following,u29974487
u762024240,following,u1330274087218851852
u43300047,following,u548384458
u16076032,following,u353422065
u818282957618216960,following,u60919240
u30364057,following,u11744152
u19682187,following,u21001599
u820354372827758592,following,u34792486
u1394399438,following,u382685028
u158414847,following,u617266600
u18949452,following,u14348157
u2922928743,following,u81186186
u150151712,following,u3056307455
u205392468,following,u39511166
u387900968,following,u118245138
u43963249,following,u814179031956488192
u762024240,following,u22055226
u21114659,following,u17466132
u150151712,following,u240462058
u19539716,following,u859062296
u567192377,following,u209415989
u722528529716383744,following,u29458079
u14293310,following,u759251
u783792992,following,u18832563
u2922928743,following,u633976799
u4763858353,following,u15088481
u722528529716383744,following,u1887528152
u1243560408025198593,following,u1182346921920348161
u147994804,following,u954124423
u1243560408025198593,following,u1192160073897988096
u20402945,following,u23818581
u134758540,following,u885487044243238912
u21114659,following,u18766459
u55334133,following,u725226778474647552
u18839785,following,u903338594
u28657802,following,u7860902
u387900968,following,u1320656142
u939091,following,u1339835893
u15458694,followers,u512225400
u39511166,following,u15766082
u1243560408025198593,following,u946207759422259200
u626131422,following,u39545742
u357606935,following,u2400284491
u26703365,following,u49698134
u2884771,following,u38813274
u26703365,following,u31532083
u39511166,following,u281713116
u20479813,following,u14529929
u20402945,following,u18949452
u14772775,following,u248884036
u11178672,followers,u20742461
u2884771,following,u15808765
u158414847,following,u23818581
u56413858,following,u34713362
u15458694,following,u15952856
u150151712,following,u4303298356
u21862217,following,u4726207589
u228474571,followers,u36167088
u16012783,following,u14412533
u228474571,following,u3316537828
u881615056437297152,following,u475165737
u28657802,following,u31013444
u2884771,following,u450941680
u373157754,following,u19541556
u2545759886,following,u297100174
u29458079,following,u46681100
u228474571,followers,u236498138
u23970102,following,u16523905
u30354991,following,u19568591
u4765364386,following,u21150492
u15675138,following,u1074782372594413569
u521747968,following,u770781940341288960
u592730371,following,u816652616625168388
u245424983,following,u48511236
u377766775,following,u617266600
u48511236,following,u1031612276
u784890784273215488,following,u204832963
u228474571,following,u87498687
u14511951,following,u15816595
u16012783,following,u14335880
u28657802,following,u108993692
u783792992,following,u2461810448
u19778050,following,u20772763
u2434191967,following,u21982720
u132346487,following,u17494010
u7426632,followers,u18109429
u970716252179136514,following,u39308549
u21114659,following,u1323730225067339784
u592730371,following,u744070482832596992
u818282957618216960,following,u1333154383278731265
u43963249,following,u14677919
u710425811925471232,following,u1352001853
u158414847,following,u19479706
u15675138,following,u114050808
u2591320394,following,u813792250497028102
u1630896181,following,u21059255
u21862217,following,u334385278
u377766775,following,u7651862
u755835576,following,u19300475
u626131422,followers,u1028355791143804929
u784890784273215488,following,u51241418
u1243560408025198593,following,u571214272
u970716252179136514,following,u13218102
u110326494,following,u556865087
u16012783,following,u352548417
u48511236,following,u15433452
u19539716,following,u182398325
u820354372827758592,following,u2729061
u626131422,followers,u3430882365
u11347122,following,u122735017
u177564016,following,u47293791
u110326494,following,u372536101
u19418459,following,u565469671
u17004618,following,u34793170
u208155240,following,u19426551
u70435999,following,u939091
u2884771,following,u5741722
u818282957618216960,following,u96149284
u4765364386,following,u6724252
u970716252179136514,following,u21619519
u228474571,following,u24752038
u1299686030875004928,following,u846037320667217921
u130496027,following,u15751676
u250188760,following,u242555999
u626131422,following,u820705814906339328
u626131422,following,u818282957618216960
u2591320394,following,u16789970
u15458694,following,u22891564
u100588178,following,u15952856
u28657802,following,u1081222837459996672
u7426632,followers,u862315394
u970716252179136514,following,u162069635
u20479813,following,u21059255
u208155240,following,u1201670995435646976
u96149284,following,u139847909
u30378270,following,u15931637
u39511166,following,u613088225
u1055907624,following,u1055730738
u43963249,following,u26642006
u784890784273215488,following,u14642495
u14834340,following,u95463107
u43963249,following,u1074518754
u39416218,following,u967356481
u755835576,following,u16129920
u16076032,following,u242355547
u459767319,following,u105232779
u820354372827758592,following,u860123351154556928
u626131422,following,u15907183
u229125893,following,u59159771
u970716252179136514,following,u193732179
u30364057,following,u939091
u21114659,following,u18378349
u34713362,following,u95506425
u16076032,following,u7768402
u228474571,following,u3018670151
u1081222837459996672,following,u22799750
u43300047,following,u140497508
u30364057,following,u28395645
u784890784273215488,following,u2640729706
u16012783,following,u14246088
u250188760,following,u32871086
u2884771,following,u16311797
u216881337,following,u17454769
u521747968,following,u13218102
u1243560408025198593,following,u286476728
u56413858,following,u818927131883356161
u19682187,following,u30844417
u387900968,following,u15446551
u71294756,following,u1055907624
u820354372827758592,following,u341190477
u1243560408025198593,following,u189315742
u119385045,following,u431777800
u43963249,following,u2347049341
u7426632,following,u1312028370088144896
u1299686030875004928,following,u1147528858985553921
u102594136,following,u42995067
u19539716,following,u17494010
u15675138,following,u771152516
u626131422,following,u23908002
u130496027,following,u250386727
u21862217,following,u3044739166
u21862217,following,u79856192
u17264476,following,u212657985
u387900968,following,u269911034
u2591320394,following,u4696552878
u762024240,following,u350782341
u19682187,following,u859062296
u1055907624,following,u76456274
u55334133,following,u3604985243
u19539716,following,u476256944
u43963249,following,u377949581
u14834340,following,u20660342
u1243560408025198593,following,u2961639518
u30378270,followers,u288277167
u722528529716383744,following,u216881337
u15458694,following,u16006592
u21862217,following,u24127811
u55334133,following,u47475039
u26792275,following,u1480749782
u39416218,followers,u20954885
u28657802,following,u11744152
u823083,following,u462021312
u19682187,following,u967027984426242053
u250188760,following,u16160352
u762024240,followers,u333091240
u96149284,following,u338084918
u626131422,following,u14192680
u14647570,following,u5392522
u820354372827758592,followers,u16635277
u970716252179136514,following,u17995040
u807095,following,u13404292
u16012783,following,u14515799
u459767319,following,u1472416992
u30364057,following,u34487135
u21201150,following,u216299334
u592730371,following,u778763106289758208
u39416218,following,u17393219
u19539716,following,u460246990
u71294756,following,u23228918
u369788077,following,u160720376
u961231092,following,u30354991
u30364057,following,u76837768
u21862217,following,u2303751216
u100588178,following,u939091
u784890784273215488,following,u11347122
u18686907,following,u26410697
u134758540,following,u2686834802
u108977933,following,u47455112
u28785486,following,u15923797
u19682187,following,u257529281
u592730371,following,u121574367
u158414847,following,u43963249
u2427885031,followers,u16635277
u28657802,following,u21348880
u1055907624,following,u98554447
u25203361,following,u822131894540083201
u208155240,following,u69773058
u626131422,following,u292083207
u28657802,following,u21406834
u205392468,following,u23228918
u20402945,following,u2097571
u130496027,following,u819936721618038784
u71294756,following,u16625082
u1243560408025198593,following,u19877186
u784890784273215488,following,u14159148
u56413858,following,u15745368
u147994804,following,u625739552
u369788077,following,u236487888
u30354991,following,u41488991
u818282957618216960,following,u196994616
u626131422,following,u11866582
u722528529716383744,following,u3656836876
u17004618,following,u1171109054
u2434191967,following,u1140437481621508096
u158414847,following,u14413466
u1630896181,following,u14569869
u43963249,following,u15207668
u34713362,following,u2303751216
u15764644,following,u73238146
u784890784273215488,following,u812361923304034304
u216881337,following,u254117355
u245424983,following,u1221242033530195970
u1159251,following,u125453969
u20479813,following,u553998793
u42606652,following,u1100927498
u730520573701443584,following,u561335546
u11178672,following,u15729784
u2434191967,following,u59157393
u784890784273215488,following,u459872442
u11347122,following,u16686144
u19682187,following,u250386727
u18686907,following,u20944153
u19778050,following,u16190898
u26703365,following,u16686144
u1243560408025198593,following,u339351467
u71294756,following,u757303975
u1044241,following,u919246321898401792
u1394399438,following,u51263592
u19539716,following,u246088673
u108977933,following,u15663169
u1243560408025198593,following,u926164634570067968
u18831926,following,u164404013
u63614947,following,u14246088
u592730371,following,u350822109
u11347122,following,u123327472
u16076032,following,u31766093
u4765364386,following,u89068115
u2427885031,following,u368472546
u30364057,following,u21059255
u21114659,following,u16031927
u931681289614385158,following,u1247549077
u18686907,following,u1111940934
u710425811925471232,following,u1291576616
u228474571,following,u58579942
u16012783,following,u161044052
u250188760,following,u92186819
u16012783,following,u118245138
u100588178,following,u218975278
u970716252179136514,following,u581141508
u14834340,following,u6708952
u130496027,following,u138203134
u14834340,following,u61734492
u1243560408025198593,following,u593289567
u71294756,following,u118756393
u14647570,following,u19918353
u592730371,following,u879548970082721792
u15143478,following,u23034673
u15675138,following,u1343578440977494018
u71294756,following,u216776631
u14772775,following,u571214272
u4041824789,following,u39349894
u755835576,following,u816201896
u70435999,followers,u840241467637551104
u15764644,following,u15939889
u132346487,following,u149954544
u39416218,following,u25728193
u931681289614385158,following,u17454769
u26792275,following,u800707492346925056
u21862217,following,u3430882365
u71294756,following,u93069110
u2577886615,following,u19847181
u16076032,following,u16794066
u19682187,following,u180535644
u931681289614385158,following,u18856867
u4303298356,following,u216776631
u3948308435,following,u11856892
u30364057,following,u2783231383
u15764644,following,u246357149
u100588178,following,u807095
u63614947,followers,u24086519
u130496027,following,u14642495
u21862217,following,u4970411
u133880286,following,u30815935
u15764644,following,u2968451607
u14834340,following,u18686907
u134758540,following,u26792275
u880412538625810432,following,u60783724
u2884771,following,u28049266
u16076032,following,u12263542
u216881337,following,u9300262
u39416218,following,u38021361
u26792275,following,u15766082
u30354991,following,u1020058453
u56413858,following,u3108351
u208155240,following,u778763106289758208
u245424983,following,u39416218
u245424983,following,u532779460
u15458694,following,u89820928
u63614947,following,u42389136
u784890784273215488,following,u29465136
u71294756,following,u1205226529455632385
u130496027,following,u76837768
u43300047,following,u121489431
u1299686030875004928,following,u69181624
u228474571,following,u1248996730940448774
u14834340,following,u8548612
u15675138,following,u327862439
u592730371,following,u45676731
u592730371,following,u515655160
u30364057,following,u130557513
u4041824789,following,u2975091705
u19682187,following,u3298708805
u18686907,following,u114782468
u970716252179136514,following,u16056306
u15764644,following,u1330457336
u21862217,following,u325716763
u820354372827758592,following,u864674587518287872
u229125893,following,u4091551984
u21862217,following,u130557513
u784890784273215488,following,u18208368
u19682187,following,u48882164
u15458694,following,u16002085
u17866318,following,u48325671
u818282957618216960,following,u317980134
u43300047,following,u811350
u43963249,following,u1080277407867772930
u30378270,following,u14529929
u28785486,following,u18391051
u28657802,following,u90558638
u2922928743,following,u1271568481012588547
u1243560408025198593,following,u506429053
u16012783,following,u2836421
u18686907,following,u372536101
u17004618,following,u180107694
u11347122,following,u11856032
u15764644,following,u192955168
u4765364386,following,u850507814023942144
u29458079,following,u2097571
u11347122,following,u1081222837459996672
u18831926,following,u26146763
u1159251,following,u2214652482
u19539716,following,u43963249
u18831926,following,u1259557606504316928
u626131422,following,u1522696928
u29458079,following,u29465136
u377766775,following,u20790580
u818282957618216960,following,u949934436
u100588178,following,u800463336630403072
u459767319,following,u97630019
u11347122,following,u139847909
u30354991,following,u44177383
u21114659,following,u76456274
u592730371,following,u20713061
u15458694,following,u224320485
u16076032,following,u1947301
u21114659,following,u59159771
u369788077,following,u1078749802765139968
u369788077,following,u1079776144524754944
u20479813,following,u13496142
u961231092,following,u334921581
u245424983,following,u23908002
u970716252179136514,following,u9300262
u70435999,following,u708797242740772864
u3187616987,following,u11904592
u783792992,following,u16076032
u2922928743,followers,u790624550
u18686907,following,u2223157392
u1081222837459996672,following,u1037321378
u63614947,following,u2228878592
u784890784273215488,following,u15760637
u784890784273215488,followers,u946344888
u3948308435,following,u15115280
u17004618,following,u958555581198954497
u208155240,following,u93295809
u20562637,following,u14096763
u2427885031,following,u31037199
u521747968,following,u35716667
u28657802,following,u14335586
u208155240,following,u359403242
u14511951,following,u1020058453
u14293310,following,u7744592
u1967275506,followers,u178065733
u15764644,following,u816833925456789505
u521747968,following,u38271276
u22429979,following,u887924208
u55334133,following,u25387735
u39511166,following,u14437914
u228474571,following,u4696552878
u15862891,following,u5988062
u16076032,following,u16193222
u30364057,following,u41761325
u18949452,following,u140955302
u14511951,following,u16246688
u881615056437297152,following,u2365896248
u22429979,following,u3305651181
u1243560408025198593,following,u2640729706
u43963249,following,u23232204
u818282957618216960,following,u242555999
u23970102,following,u31047836
u592730371,following,u1201670995435646976
u245424983,following,u14193053
u216881337,following,u39308549
u20479813,following,u138416662
u2884771,following,u17134268
u25203361,following,u836953913207185413
u17866318,following,u383493565
u19539716,following,u21059255
u26703365,followers,u508591081
u18686907,following,u17270153
u28785486,following,u5402612
u21114659,following,u579747564
u521747968,following,u73754019
u2922928743,following,u3277891994
u1243560408025198593,following,u15996661
u16076032,following,u196168350
u11347122,following,u4898091
u3948308435,following,u3995778614
u17264476,following,u248884036
u20402945,following,u14096763
u133880286,following,u131497030
u130496027,following,u254873869
u15143478,following,u34868965
u2922928743,following,u1085287845588336646
u21862217,following,u305377439
u30378270,following,u191469176
u11178672,following,u820378690920058880
u7426632,followers,u771851136655589377
u216881337,following,u58579942
u970716252179136514,following,u150078976
u357606935,following,u21406834
u130496027,following,u97082147
u21862217,following,u757316918
u1243560408025198593,following,u4459642286
u208155240,following,u2929491549
u16076032,following,u637196658
u20479813,following,u1915033663
u14642495,following,u21406834
u71294756,following,u33537967
u73238146,following,u17243582
u16076032,following,u4726207589
u1243560408025198593,following,u455684839
u17004618,following,u19502995
u228474571,following,u407396336
u228474571,following,u2249531
u961231092,following,u16353245
u626131422,following,u3171093349
u228474571,following,u783792992
u567192377,following,u26727655
u39416218,following,u303862998
u755835576,following,u820585
u369788077,following,u26727655
u2922928743,following,u170641465
u245424983,following,u299273962
u15143478,following,u204832963
u55334133,following,u372563164
u110326494,following,u17974481
u970716252179136514,following,u26637348
u208155240,following,u22240612
u17004618,following,u18831926
u4303298356,following,u175711277
u2427885031,followers,u21878635
u55334133,following,u15443085
u208155240,following,u343041182
u931681289614385158,following,u1110627636932296704
u931681289614385158,following,u1212806053907185664
u592730371,following,u38813274
u245424983,following,u23593446
u26703365,following,u15464697
u63614947,following,u153004670
u30364057,following,u33515703
u387900968,following,u1711586252
u29458079,following,u3530404094
u2922928743,following,u15195539
u18686907,following,u1398759560
u34868965,following,u16467567
u16076032,following,u98992586
u158414847,following,u2513761008
u65375759,following,u26117944
u32774989,following,u1143519079527067648
u1299686030875004928,following,u164070785
u16076032,following,u130557513
u931681289614385158,following,u457984599
u26703365,following,u482708367
u784890784273215488,following,u14204133
u357606935,following,u14384907
u4041824789,following,u4581356534
u369788077,following,u17348525
u592730371,following,u1290635110149169152
u208155240,following,u1408003598
u55334133,following,u791077327
u16012783,following,u61263431
u208155240,following,u1060487274
u17264476,following,u15863265
u102594136,following,u14372270
u592730371,following,u82447359
u71294756,following,u874916178
u2884771,following,u22642788
u34713362,following,u818927131883356161
u28657802,following,u1080277407867772930
u14834340,following,u61592079
u369788077,following,u950531
u43963249,following,u91180720
u177564016,followers,u1011084486698831872
u130496027,following,u47556937
u17866318,following,u57362322
u28785486,following,u15931637
u30364057,following,u66213051
u177564016,following,u1500129642
u14834340,following,u47707475
u21862217,following,u637196658
u2434191967,following,u459872442
u63614947,following,u26257166
u208155240,following,u76543481
u130496027,following,u14046504
u26792275,following,u13524182
u626131422,following,u248735463
u43963249,following,u759251
u39416218,following,u1219579814
u100588178,following,u1205226529455632385
u1055907624,following,u1069636653353000962
u23970102,following,u1182332284403376128
u14772775,following,u94401193
u29458079,following,u52544275
u73238146,following,u226222147
u30364057,following,u24506246
u784890784273215488,following,u1243560408025198593
u521747968,following,u11744152
u177564016,following,u6742412
u43300047,followers,u340418291
u43300047,following,u15764644
u755835576,following,u19406199
u177564016,following,u1201670995435646976
u30354991,following,u19877186
u626131422,following,u14413466
u216881337,following,u71294756
u150151712,following,u63082578
u16012783,following,u114870265
u1394399438,following,u14529929
u158414847,following,u86870268
u15675138,following,u130617778
u17866318,following,u297100174
u130496027,following,u84957890
u626131422,following,u325385270
u444465942,following,u38150247
u17004618,following,u77764733
u14772775,following,u17143007
u2545759886,following,u216065430
u23970102,following,u41634520
u14642495,following,u4696552878
u18686907,following,u282747242
u48579013,following,u373157754
u970716252179136514,following,u2835451658
u34713362,following,u17394696
u759251,following,u361342191
u17866318,following,u16635277
u818282957618216960,following,u22586620
u2884771,following,u7998482
u387900968,followers,u31037199
u592730371,following,u334715818
u21862217,following,u19502995
u39416218,following,u64643056
u245424983,following,u764187379
u70435999,following,u2030711
u26792275,following,u34240147
u43300047,following,u16012783
u29458079,following,u39349894
u96149284,following,u376358721
u1630896181,following,u245424983
u26792275,following,u14529929
u216881337,following,u41634520
u3093242123,following,u14662354
u16076032,following,u138787319
u70435999,following,u125453969
u931681289614385158,following,u833673914
u369788077,following,u3023272478
u2922928743,following,u16253142
u4765364386,following,u192615461
u18949452,following,u6708952
u784890784273215488,following,u48325671
u110326494,following,u800936305
u759251,following,u30043495
u71294756,following,u2836421
u14647570,following,u757303975
u783792992,following,u771152516
u26703365,following,u942156122
u158414847,following,u22650211
u2427885031,following,u14167059
u228474571,followers,u88223320
u26792275,following,u3305651181
u19778050,following,u20113797
u626131422,following,u1915033663
u228474571,following,u2974742145
u2884771,following,u436925910
u119385045,following,u12609292
u20402945,following,u32002507
u43963249,following,u78445977
u21862217,following,u21514744
u755835576,following,u2363290530
u250188760,following,u816298918468259841
u100588178,following,u3108351
u807095,following,u16929470
u21114659,following,u21844854
u1299686030875004928,following,u3297800601
u15458694,following,u46176168
u15675138,following,u2852998461
u26792275,following,u28162211
u18686907,following,u14046504
u14697575,following,u14677919
u250188760,following,u17070113
u229125893,following,u37865281
u813286,following,u806862084277407744
u11178672,following,u110396781
u14642495,following,u77413975
u931681289614385158,following,u1276140426
u133663801,following,u100248020
u16076032,following,u216881337
u208155240,following,u15212187
u16076032,following,u309822757
u29458079,following,u432895323
u2884771,following,u35773039
u18831926,following,u17376893
u158414847,following,u21268897
u2427885031,following,u387937220
u21114659,following,u29707786
u34713362,following,u2347049341
u216881337,following,u11856892
u16012783,following,u47707475
u71294756,following,u143798379
u783792992,following,u14642495
u228474571,following,u123327472
u158414847,following,u15464697
u931681289614385158,following,u359403242
u22429979,following,u164075542
u880412538625810432,following,u138203134
u1243560408025198593,following,u4211625232
u133663801,following,u16331010
u17866318,following,u126722715
u228474571,following,u38354090
u820354372827758592,following,u1081222837459996672
u2427885031,following,u102594136
u592730371,following,u2853461537
u30364057,following,u62591681
u820354372827758592,following,u786309892990574592
u15764644,following,u14984637
u11347122,following,u20488207
u970716252179136514,following,u19268706
u15764644,following,u115979444
u755835576,following,u100866814
u970716252179136514,following,u242426145
u205392468,following,u41668297
u22429979,following,u1061310112013434882
u1243560408025198593,following,u107563743
u755835576,following,u266894776
u11178672,following,u130557513
u208155240,following,u15455253
u4041824789,following,u201066140
u108977933,following,u834081571493785600
u357606935,following,u17261066
u228474571,following,u248884036
u783792992,following,u147945368
u110326494,following,u97630019
u30378270,following,u7768402
u961231092,following,u8795772
u16076032,following,u57044549
u1055907624,following,u155784594
u14772775,following,u62919588
u2884771,following,u14173315
u19539716,following,u264924050
u14642495,following,u630850107
u1243560408025198593,following,u466532637
u11347122,following,u7259302
u71294756,following,u2977083957
u11347122,following,u1512446430
u119385045,following,u70394965
u55334133,following,u1688
